date,quiniela,period,position,result
2014-11-19,nacional,nocturna,5,3963
2014-11-19,nacional,nocturna,6,9261
2014-11-19,nacional,nocturna,7,2707
2014-11-19,nacional,nocturna,8,6127
2014-11-19,nacional,nocturna,9,2746
2014-11-19,nacional,nocturna,10,3281
2014-11-19,nacional,nocturna,11,4330
2014-11-19,nacional,nocturna,12,1362
2014-11-19,nacional,nocturna,13,1822
2014-11-19,nacional,nocturna,14,7028
2014-11-19,nacional,nocturna,15,5644
2014-11-19,nacional,nocturna,16,7214
2014-11-19,nacional,nocturna,17,1292
2014-11-19,nacional,nocturna,18,3282
2014-11-19,nacional,nocturna,19,1019
2014-11-19,nacional,nocturna,20,0840
2014-11-19,nacional,nocturna,Letras,ECQX
2014-11-20,nacional,nocturna, 1,1048
2014-11-20,nacional,nocturna,2,3270
2014-11-20,nacional,nocturna,3,9773
2014-11-20,nacional,nocturna,4,7608
2014-11-20,nacional,nocturna,5,4990
2014-11-20,nacional,nocturna,6,9879
2014-11-20,nacional,nocturna,7,2047
2014-11-20,nacional,nocturna,8,5372
2014-11-20,nacional,nocturna,9,8624
2014-11-20,nacional,nocturna,10,4547
2014-11-20,nacional,nocturna,11,7506
2014-11-20,nacional,nocturna,12,0136
2014-11-20,nacional,nocturna,13,1899
2014-11-20,nacional,nocturna,14,8685
2014-11-20,nacional,nocturna,15,0900
2014-11-20,nacional,nocturna,16,4438
2014-11-20,nacional,nocturna,17,1822
2014-11-20,nacional,nocturna,18,5824
2014-11-20,nacional,nocturna,19,8230
2014-11-20,nacional,nocturna,20,0518
2014-11-20,nacional,nocturna,Letras,EUMW
2014-11-21,nacional,nocturna, 1,5739
2014-11-21,nacional,nocturna,2,4396
2014-11-21,nacional,nocturna,3,2885
2014-11-21,nacional,nocturna,4,4823
2014-11-21,nacional,nocturna,5,1190
2014-11-21,nacional,nocturna,6,6571
2014-11-21,nacional,nocturna,7,4850
2014-11-21,nacional,nocturna,8,1703
2014-11-21,nacional,nocturna,9,5482
2014-11-21,nacional,nocturna,10,8668
2014-11-21,nacional,nocturna,11,3736
2014-11-21,nacional,nocturna,12,1159
2014-11-21,nacional,nocturna,13,9194
2014-11-21,nacional,nocturna,14,2556
2014-11-21,nacional,nocturna,15,3401
2014-11-21,nacional,nocturna,16,4059
2014-11-21,nacional,nocturna,17,3031
2014-11-21,nacional,nocturna,18,6767
2014-11-21,nacional,nocturna,19,6872
2014-11-21,nacional,nocturna,20,5115
2014-11-21,nacional,nocturna,Letras,FMWZ
2014-11-22,nacional,nocturna, 1,6037
2014-11-22,nacional,nocturna,2,7813
2014-11-22,nacional,nocturna,3,3922
2014-11-22,nacional,nocturna,4,2194
2014-11-22,nacional,nocturna,5,7676
2014-11-22,nacional,nocturna,6,6540
2014-11-22,nacional,nocturna,7,4534
2014-11-22,nacional,nocturna,8,1510
2014-11-22,nacional,nocturna,9,6450
2014-11-22,nacional,nocturna,10,7611
2014-11-22,nacional,nocturna,11,4377
2014-11-22,nacional,nocturna,12,5920
2014-11-22,nacional,nocturna,13,4327
2014-11-22,nacional,nocturna,14,2960
2014-11-22,nacional,nocturna,15,2303
2014-11-22,nacional,nocturna,16,1765
2014-11-22,nacional,nocturna,17,3584
2014-11-22,nacional,nocturna,18,2605
2014-11-22,nacional,nocturna,19,5746
2014-11-22,nacional,nocturna,20,8792
2014-11-22,nacional,nocturna,Letras,CDFJ
2014-11-25,nacional,nocturna, 1,4082
2014-11-25,nacional,nocturna,2,0946
2014-11-25,nacional,nocturna,3,6900
2014-11-25,nacional,nocturna,4,0009
2014-11-25,nacional,nocturna,5,6675
2014-11-25,nacional,nocturna,6,4021
2014-11-25,nacional,nocturna,7,7783
2014-11-25,nacional,nocturna,8,9093
2014-11-25,nacional,nocturna,9,9931
2014-11-25,nacional,nocturna,10,7525
2014-11-25,nacional,nocturna,11,1296
2014-11-25,nacional,nocturna,12,7061
2014-11-25,nacional,nocturna,13,2113
2014-11-25,nacional,nocturna,14,4714
2014-11-25,nacional,nocturna,15,6344
2014-11-25,nacional,nocturna,16,3029
2014-11-25,nacional,nocturna,17,2088
2014-11-25,nacional,nocturna,18,5279
2014-11-25,nacional,nocturna,19,3674
2014-11-25,nacional,nocturna,20,1156
2014-11-25,nacional,nocturna,Letras,IUJM
2014-11-26,nacional,nocturna, 1,6198
2014-11-26,nacional,nocturna,2,9426
2014-11-26,nacional,nocturna,3,3259
2014-11-26,nacional,nocturna,4,1524
2014-11-26,nacional,nocturna,5,2165
2014-11-26,nacional,nocturna,6,3693
2014-11-26,nacional,nocturna,7,5982
2014-11-26,nacional,nocturna,8,0198
2014-11-26,nacional,nocturna,9,7837
2014-11-26,nacional,nocturna,10,0013
2014-11-26,nacional,nocturna,11,4544
2014-11-26,nacional,nocturna,12,7143
2014-11-26,nacional,nocturna,13,4786
2014-11-26,nacional,nocturna,14,1363
2014-11-26,nacional,nocturna,15,2817
2014-11-26,nacional,nocturna,16,9567
2014-11-26,nacional,nocturna,17,4887
2014-11-26,nacional,nocturna,18,7361
2014-11-26,nacional,nocturna,19,8418
2014-11-26,nacional,nocturna,20,7106
2014-11-26,nacional,nocturna,Letras,EIOK
2014-11-27,nacional,nocturna, 1,7569
2014-11-27,nacional,nocturna,2,7563
2014-11-27,nacional,nocturna,3,7250
2014-11-27,nacional,nocturna,4,8986
2014-11-27,nacional,nocturna,5,7507
2014-11-27,nacional,nocturna,6,8169
2014-11-27,nacional,nocturna,7,9160
2014-11-27,nacional,nocturna,8,4168
2014-11-27,nacional,nocturna,9,0565
2014-11-27,nacional,nocturna,10,6682
2014-11-27,nacional,nocturna,11,5677
2014-11-27,nacional,nocturna,12,2341
2014-11-27,nacional,nocturna,13,5773
2014-11-27,nacional,nocturna,14,7480
2014-11-27,nacional,nocturna,15,5421
2014-11-27,nacional,nocturna,16,2108
2014-11-27,nacional,nocturna,17,0908
2014-11-27,nacional,nocturna,18,4540
2014-11-27,nacional,nocturna,19,1183
2014-11-27,nacional,nocturna,20,3076
2014-11-27,nacional,nocturna,Letras,AJVY
2014-11-28,nacional,nocturna, 1,4550
2014-11-28,nacional,nocturna,2,0368
2014-11-28,nacional,nocturna,3,5320
2014-11-28,nacional,nocturna,4,5663
2014-11-28,nacional,nocturna,5,3112
2014-11-28,nacional,nocturna,6,4381
2014-11-28,nacional,nocturna,7,6088
2014-11-28,nacional,nocturna,8,2506
2014-11-28,nacional,nocturna,9,4753
2014-11-28,nacional,nocturna,10,6116
2014-11-28,nacional,nocturna,11,4303
2014-11-28,nacional,nocturna,12,3677
2014-11-28,nacional,nocturna,13,6337
2014-11-28,nacional,nocturna,14,3567
2014-11-28,nacional,nocturna,15,4798
2014-11-28,nacional,nocturna,16,7345
2014-11-28,nacional,nocturna,17,6665
2014-11-28,nacional,nocturna,18,9078
2014-11-28,nacional,nocturna,19,3836
2014-11-28,nacional,nocturna,20,4583
2014-11-28,nacional,nocturna,Letras,JLRV
2014-11-29,nacional,nocturna, 1,0161
2014-11-29,nacional,nocturna,2,9224
2014-11-29,nacional,nocturna,3,2135
2014-11-29,nacional,nocturna,4,0512
2014-11-29,nacional,nocturna,5,5141
2014-11-29,nacional,nocturna,6,8026
2014-11-29,nacional,nocturna,7,3235
2014-11-29,nacional,nocturna,8,3654
2014-11-29,nacional,nocturna,9,8720
2014-11-29,nacional,nocturna,10,2049
2014-11-29,nacional,nocturna,11,3458
2014-11-29,nacional,nocturna,12,5622
2014-11-29,nacional,nocturna,13,9684
2014-11-29,nacional,nocturna,14,9195
2014-11-29,nacional,nocturna,15,3624
2014-11-29,nacional,nocturna,16,4379
2014-11-29,nacional,nocturna,17,8489
2014-11-29,nacional,nocturna,18,2153
2014-11-29,nacional,nocturna,19,3204
2014-11-29,nacional,nocturna,20,4456
2014-11-29,nacional,nocturna,Letras,EDJZ
2014-12-01,nacional,nocturna, 1,7289
2014-12-01,nacional,nocturna,2,0999
2014-12-01,nacional,nocturna,3,5795
2014-12-01,nacional,nocturna,4,7462
2014-12-01,nacional,nocturna,5,5544
2014-12-01,nacional,nocturna,6,3390
2014-12-01,nacional,nocturna,7,6077
2014-12-01,nacional,nocturna,8,4624
2014-12-01,nacional,nocturna,9,8909
2014-12-01,nacional,nocturna,10,3535
2014-12-01,nacional,nocturna,11,0297
2014-12-01,nacional,nocturna,12,5732
2014-12-01,nacional,nocturna,13,8894
2014-12-01,nacional,nocturna,14,0346
2014-12-01,nacional,nocturna,15,0544
2014-12-01,nacional,nocturna,16,1090
2014-12-01,nacional,nocturna,17,2774
2014-12-01,nacional,nocturna,18,5803
2014-12-01,nacional,nocturna,19,3449
2014-12-01,nacional,nocturna,20,3807
2014-12-01,nacional,nocturna,Letras,ULLZ
2014-12-02,nacional,nocturna, 1,3379
2014-12-02,nacional,nocturna,2,7350
2014-12-02,nacional,nocturna,3,5978
2014-12-02,nacional,nocturna,4,9390
2014-12-02,nacional,nocturna,5,6462
2014-12-02,nacional,nocturna,6,5060
2014-12-02,nacional,nocturna,7,7187
2014-12-02,nacional,nocturna,8,4561
2014-12-02,nacional,nocturna,9,0425
2014-12-02,nacional,nocturna,10,4077
2014-12-02,nacional,nocturna,11,7629
2014-12-02,nacional,nocturna,12,9545
2014-12-02,nacional,nocturna,13,9441
2014-12-02,nacional,nocturna,14,2914
2014-12-02,nacional,nocturna,15,0337
2014-12-02,nacional,nocturna,16,4160
2014-12-02,nacional,nocturna,17,5367
2014-12-02,nacional,nocturna,18,2950
2014-12-02,nacional,nocturna,19,4919
2014-12-02,nacional,nocturna,20,7049
2014-12-02,nacional,nocturna,Letras,GLNV
2014-12-03,nacional,nocturna, 1,8326
2014-12-03,nacional,nocturna,2,4365
2014-12-03,nacional,nocturna,3,8278
2014-12-03,nacional,nocturna,4,7995
2014-12-03,nacional,nocturna,5,0367
2014-12-03,nacional,nocturna,6,2837
2014-12-03,nacional,nocturna,7,7948
2014-12-03,nacional,nocturna,8,0644
2014-12-03,nacional,nocturna,9,1538
2014-12-03,nacional,nocturna,10,4891
2014-12-03,nacional,nocturna,11,4848
2014-12-03,nacional,nocturna,12,7356
2014-12-03,nacional,nocturna,13,2221
2014-12-03,nacional,nocturna,14,7997
2014-12-03,nacional,nocturna,15,3747
2014-12-03,nacional,nocturna,16,2046
2014-12-03,nacional,nocturna,17,9341
2014-12-03,nacional,nocturna,18,0049
2014-12-03,nacional,nocturna,19,5823
2014-12-03,nacional,nocturna,20,4398
2014-12-03,nacional,nocturna,Letras,AEIU
2014-12-04,nacional,nocturna, 1,2953
2014-12-04,nacional,nocturna,2,8161
2014-12-04,nacional,nocturna,3,0949
2014-12-04,nacional,nocturna,4,6723
2014-12-04,nacional,nocturna,5,8582
2014-12-04,nacional,nocturna,6,3662
2014-12-04,nacional,nocturna,7,9667
2014-12-04,nacional,nocturna,8,4267
2014-12-04,nacional,nocturna,9,9183
2014-12-04,nacional,nocturna,10,5830
2014-12-04,nacional,nocturna,11,6660
2014-12-04,nacional,nocturna,12,3496
2014-12-04,nacional,nocturna,13,0666
2014-12-04,nacional,nocturna,14,9844
2014-12-04,nacional,nocturna,15,5273
2014-12-04,nacional,nocturna,16,6689
2014-12-04,nacional,nocturna,17,4348
2014-12-04,nacional,nocturna,18,6886
2014-12-04,nacional,nocturna,19,6082
2014-12-04,nacional,nocturna,20,4687
2014-12-04,nacional,nocturna,Letras,IFQR
2014-12-05,nacional,nocturna, 1,3459
2014-12-05,nacional,nocturna,2,4456
2014-12-05,nacional,nocturna,3,7990
2014-12-05,nacional,nocturna,4,9411
2014-12-05,nacional,nocturna,5,7896
2014-12-05,nacional,nocturna,6,1132
2014-12-05,nacional,nocturna,7,9520
2014-12-05,nacional,nocturna,8,5668
2014-12-05,nacional,nocturna,9,1696
2014-12-05,nacional,nocturna,10,5590
2014-12-05,nacional,nocturna,11,8428
2014-12-05,nacional,nocturna,12,5409
2014-12-05,nacional,nocturna,13,9266
2014-12-05,nacional,nocturna,14,5964
2014-12-05,nacional,nocturna,15,0968
2014-12-05,nacional,nocturna,16,9500
2014-12-05,nacional,nocturna,17,6258
2014-12-05,nacional,nocturna,18,8402
2014-12-05,nacional,nocturna,19,4909
2014-12-05,nacional,nocturna,20,3358
2014-12-05,nacional,nocturna,Letras,EGLW
2014-12-06,nacional,nocturna, 1,2966
