date,quiniela,period,position,result
2014-11-11,buenos-aires,primera,19,4443
2014-11-11,buenos-aires,primera,20,8515
2014-11-11,buenos-aires,primera,Letras,- - - 
2014-11-12,buenos-aires,primera,1,5231
2014-11-12,buenos-aires,primera,2,0075
2014-11-12,buenos-aires,primera,3,3801
2014-11-12,buenos-aires,primera,4,2430
2014-11-12,buenos-aires,primera,5,2851
2014-11-12,buenos-aires,primera,6,1793
2014-11-12,buenos-aires,primera,7,5692
2014-11-12,buenos-aires,primera,8,8080
2014-11-12,buenos-aires,primera,9,7183
2014-11-12,buenos-aires,primera,10,3207
2014-11-12,buenos-aires,primera,11,2402
2014-11-12,buenos-aires,primera,12,9202
2014-11-12,buenos-aires,primera,13,9620
2014-11-12,buenos-aires,primera,14,0406
2014-11-12,buenos-aires,primera,15,9640
2014-11-12,buenos-aires,primera,16,5036
2014-11-12,buenos-aires,primera,17,7749
2014-11-12,buenos-aires,primera,18,9858
2014-11-12,buenos-aires,primera,19,5244
2014-11-12,buenos-aires,primera,20,8000
2014-11-12,buenos-aires,primera,Letras,- - - 
2014-11-13,buenos-aires,primera,1,1485
2014-11-13,buenos-aires,primera,2,3207
2014-11-13,buenos-aires,primera,3,6256
2014-11-13,buenos-aires,primera,4,4645
2014-11-13,buenos-aires,primera,5,3053
2014-11-13,buenos-aires,primera,6,7937
2014-11-13,buenos-aires,primera,7,0537
2014-11-13,buenos-aires,primera,8,3673
2014-11-13,buenos-aires,primera,9,0567
2014-11-13,buenos-aires,primera,10,8480
2014-11-13,buenos-aires,primera,11,6469
2014-11-13,buenos-aires,primera,12,7900
2014-11-13,buenos-aires,primera,13,9946
2014-11-13,buenos-aires,primera,14,5076
2014-11-13,buenos-aires,primera,15,5190
2014-11-13,buenos-aires,primera,16,1989
2014-11-13,buenos-aires,primera,17,3289
2014-11-13,buenos-aires,primera,18,9893
2014-11-13,buenos-aires,primera,19,1371
2014-11-13,buenos-aires,primera,20,0589
2014-11-13,buenos-aires,primera,Letras,- - - 
2014-11-14,buenos-aires,primera,1,8931
2014-11-14,buenos-aires,primera,2,4679
2014-11-14,buenos-aires,primera,3,2179
2014-11-14,buenos-aires,primera,4,5356
2014-11-14,buenos-aires,primera,5,9394
2014-11-14,buenos-aires,primera,6,6872
2014-11-14,buenos-aires,primera,7,9401
2014-11-14,buenos-aires,primera,8,6334
2014-11-14,buenos-aires,primera,9,1006
2014-11-14,buenos-aires,primera,10,3081
2014-11-14,buenos-aires,primera,11,8129
2014-11-14,buenos-aires,primera,12,1996
2014-11-14,buenos-aires,primera,13,7064
2014-11-14,buenos-aires,primera,14,0304
2014-11-14,buenos-aires,primera,15,0992
2014-11-14,buenos-aires,primera,16,0464
2014-11-14,buenos-aires,primera,17,3451
2014-11-14,buenos-aires,primera,18,7028
2014-11-14,buenos-aires,primera,19,3046
2014-11-14,buenos-aires,primera,20,8046
2014-11-14,buenos-aires,primera,Letras,- - - 
2014-11-15,buenos-aires,primera,1,8701
2014-11-15,buenos-aires,primera,2,7539
2014-11-15,buenos-aires,primera,3,9087
2014-11-15,buenos-aires,primera,4,2328
2014-11-15,buenos-aires,primera,5,5257
2014-11-15,buenos-aires,primera,6,1645
2014-11-15,buenos-aires,primera,7,3900
2014-11-15,buenos-aires,primera,8,6738
2014-11-15,buenos-aires,primera,9,6618
2014-11-15,buenos-aires,primera,10,4023
2014-11-15,buenos-aires,primera,11,5566
2014-11-15,buenos-aires,primera,12,2907
2014-11-15,buenos-aires,primera,13,3034
2014-11-15,buenos-aires,primera,14,8008
2014-11-15,buenos-aires,primera,15,5581
2014-11-15,buenos-aires,primera,16,0239
2014-11-15,buenos-aires,primera,17,4591
