date,quiniela,period,position,result
2014-11-11,buenos-aires,vespertina,5,2077
2014-11-11,buenos-aires,vespertina,6,6773
2014-11-11,buenos-aires,vespertina,7,5374
2014-11-11,buenos-aires,vespertina,8,2903
2014-11-11,buenos-aires,vespertina,9,7938
2014-11-11,buenos-aires,vespertina,10,8707
2014-11-11,buenos-aires,vespertina,11,4993
2014-11-11,buenos-aires,vespertina,12,9025
2014-11-11,buenos-aires,vespertina,13,5940
2014-11-11,buenos-aires,vespertina,14,4839
2014-11-11,buenos-aires,vespertina,15,6294
2014-11-11,buenos-aires,vespertina,16,6994
2014-11-11,buenos-aires,vespertina,17,8909
2014-11-11,buenos-aires,vespertina,18,6249
2014-11-11,buenos-aires,vespertina,19,5771
2014-11-11,buenos-aires,vespertina,20,9302
2014-11-11,buenos-aires,vespertina,Letras,- - - 
2014-11-12,buenos-aires,vespertina, 1,5730
2014-11-12,buenos-aires,vespertina,2,2588
2014-11-12,buenos-aires,vespertina,3,4885
2014-11-12,buenos-aires,vespertina,4,2152
2014-11-12,buenos-aires,vespertina,5,2910
2014-11-12,buenos-aires,vespertina,6,8977
2014-11-12,buenos-aires,vespertina,7,1180
2014-11-12,buenos-aires,vespertina,8,3165
2014-11-12,buenos-aires,vespertina,9,0040
2014-11-12,buenos-aires,vespertina,10,3860
2014-11-12,buenos-aires,vespertina,11,7515
2014-11-12,buenos-aires,vespertina,12,5865
2014-11-12,buenos-aires,vespertina,13,9671
2014-11-12,buenos-aires,vespertina,14,2684
2014-11-12,buenos-aires,vespertina,15,7448
2014-11-12,buenos-aires,vespertina,16,0920
2014-11-12,buenos-aires,vespertina,17,7763
2014-11-12,buenos-aires,vespertina,18,4418
2014-11-12,buenos-aires,vespertina,19,0878
2014-11-12,buenos-aires,vespertina,20,7972
2014-11-12,buenos-aires,vespertina,Letras,- - - 
2014-11-13,buenos-aires,vespertina, 1,0248
2014-11-13,buenos-aires,vespertina,2,2111
2014-11-13,buenos-aires,vespertina,3,0484
2014-11-13,buenos-aires,vespertina,4,9157
2014-11-13,buenos-aires,vespertina,5,9096
2014-11-13,buenos-aires,vespertina,6,1521
2014-11-13,buenos-aires,vespertina,7,7975
2014-11-13,buenos-aires,vespertina,8,7381
2014-11-13,buenos-aires,vespertina,9,8179
2014-11-13,buenos-aires,vespertina,10,9909
2014-11-13,buenos-aires,vespertina,11,5904
2014-11-13,buenos-aires,vespertina,12,5493
2014-11-13,buenos-aires,vespertina,13,3640
2014-11-13,buenos-aires,vespertina,14,3386
2014-11-13,buenos-aires,vespertina,15,2833
2014-11-13,buenos-aires,vespertina,16,8155
2014-11-13,buenos-aires,vespertina,17,3645
2014-11-13,buenos-aires,vespertina,18,1503
2014-11-13,buenos-aires,vespertina,19,4295
2014-11-13,buenos-aires,vespertina,20,2535
2014-11-13,buenos-aires,vespertina,Letras,- - - 
2014-11-14,buenos-aires,vespertina, 1,2900
2014-11-14,buenos-aires,vespertina,2,0039
2014-11-14,buenos-aires,vespertina,3,6134
2014-11-14,buenos-aires,vespertina,4,7741
2014-11-14,buenos-aires,vespertina,5,7358
2014-11-14,buenos-aires,vespertina,6,0885
2014-11-14,buenos-aires,vespertina,7,9980
2014-11-14,buenos-aires,vespertina,8,2991
2014-11-14,buenos-aires,vespertina,9,9713
2014-11-14,buenos-aires,vespertina,10,0830
2014-11-14,buenos-aires,vespertina,11,9182
2014-11-14,buenos-aires,vespertina,12,2482
2014-11-14,buenos-aires,vespertina,13,2111
2014-11-14,buenos-aires,vespertina,14,2276
2014-11-14,buenos-aires,vespertina,15,7323
2014-11-14,buenos-aires,vespertina,16,7091
2014-11-14,buenos-aires,vespertina,17,6191
2014-11-14,buenos-aires,vespertina,18,2909
2014-11-14,buenos-aires,vespertina,19,7047
2014-11-14,buenos-aires,vespertina,20,4261
2014-11-14,buenos-aires,vespertina,Letras,- - - 
2014-11-15,buenos-aires,vespertina, 1,1167
2014-11-15,buenos-aires,vespertina,2,1855
2014-11-15,buenos-aires,vespertina,3,7793
2014-11-15,buenos-aires,vespertina,4,6290
2014-11-15,buenos-aires,vespertina,5,7913
2014-11-15,buenos-aires,vespertina,6,8567
2014-11-15,buenos-aires,vespertina,7,7088
2014-11-15,buenos-aires,vespertina,8,5494
2014-11-15,buenos-aires,vespertina,9,4925
2014-11-15,buenos-aires,vespertina,10,7273
2014-11-15,buenos-aires,vespertina,11,1491
2014-11-15,buenos-aires,vespertina,12,0770
2014-11-15,buenos-aires,vespertina,13,1179
2014-11-15,buenos-aires,vespertina,14,7642
2014-11-15,buenos-aires,vespertina,15,4844
2014-11-15,buenos-aires,vespertina,16,8389
2014-11-15,buenos-aires,vespertina,17,8163
2014-11-15,buenos-aires,vespertina,18,2307
2014-11-15,buenos-aires,vespertina,19,1739
2014-11-15,buenos-aires,vespertina,20,2895
2014-11-15,buenos-aires,vespertina,Letras,- - - 
2014-11-17,buenos-aires,vespertina, 1,3632
2014-11-17,buenos-aires,vespertina,2,7481
2014-11-17,buenos-aires,vespertina,3,2289
2014-11-17,buenos-aires,vespertina,4,4175
2014-11-17,buenos-aires,vespertina,5,7378
2014-11-17,buenos-aires,vespertina,6,0364
2014-11-17,buenos-aires,vespertina,7,2021
2014-11-17,buenos-aires,vespertina,8,4938
2014-11-17,buenos-aires,vespertina,9,4331
2014-11-17,buenos-aires,vespertina,10,6075
2014-11-17,buenos-aires,vespertina,11,4288
2014-11-17,buenos-aires,vespertina,12,1915
2014-11-17,buenos-aires,vespertina,13,7327
2014-11-17,buenos-aires,vespertina,14,6975
2014-11-17,buenos-aires,vespertina,15,8502
2014-11-17,buenos-aires,vespertina,16,5835
2014-11-17,buenos-aires,vespertina,17,0993
2014-11-17,buenos-aires,vespertina,18,7987
2014-11-17,buenos-aires,vespertina,19,5797
2014-11-17,buenos-aires,vespertina,20,7005
2014-11-17,buenos-aires,vespertina,Letras,- - - 
2014-11-18,buenos-aires,vespertina, 1,9990
2014-11-18,buenos-aires,vespertina,2,9260
2014-11-18,buenos-aires,vespertina,3,1550
2014-11-18,buenos-aires,vespertina,4,8054
2014-11-18,buenos-aires,vespertina,5,4356
2014-11-18,buenos-aires,vespertina,6,8025
2014-11-18,buenos-aires,vespertina,7,8664
2014-11-18,buenos-aires,vespertina,8,0163
2014-11-18,buenos-aires,vespertina,9,6718
2014-11-18,buenos-aires,vespertina,10,0424
2014-11-18,buenos-aires,vespertina,11,0350
2014-11-18,buenos-aires,vespertina,12,8943
2014-11-18,buenos-aires,vespertina,13,3177
2014-11-18,buenos-aires,vespertina,14,7453
2014-11-18,buenos-aires,vespertina,15,2041
2014-11-18,buenos-aires,vespertina,16,9742
2014-11-18,buenos-aires,vespertina,17,9276
2014-11-18,buenos-aires,vespertina,18,1220
2014-11-18,buenos-aires,vespertina,19,3472
2014-11-18,buenos-aires,vespertina,20,5679
2014-11-18,buenos-aires,vespertina,Letras,- - - 
2014-11-19,buenos-aires,vespertina, 1,3758
2014-11-19,buenos-aires,vespertina,2,7000
2014-11-19,buenos-aires,vespertina,3,0788
2014-11-19,buenos-aires,vespertina,4,6237
2014-11-19,buenos-aires,vespertina,5,3321
2014-11-19,buenos-aires,vespertina,6,4903
2014-11-19,buenos-aires,vespertina,7,1157
2014-11-19,buenos-aires,vespertina,8,3408
2014-11-19,buenos-aires,vespertina,9,9073
2014-11-19,buenos-aires,vespertina,10,2672
2014-11-19,buenos-aires,vespertina,11,4713
2014-11-19,buenos-aires,vespertina,12,7548
2014-11-19,buenos-aires,vespertina,13,4778
2014-11-19,buenos-aires,vespertina,14,2123
2014-11-19,buenos-aires,vespertina,15,2162
2014-11-19,buenos-aires,vespertina,16,3795
2014-11-19,buenos-aires,vespertina,17,9049
2014-11-19,buenos-aires,vespertina,18,1605
2014-11-19,buenos-aires,vespertina,19,6489
2014-11-19,buenos-aires,vespertina,20,7527
2014-11-19,buenos-aires,vespertina,Letras,- - - 
2014-11-20,buenos-aires,vespertina, 1,8130
2014-11-20,buenos-aires,vespertina,2,2845
2014-11-20,buenos-aires,vespertina,3,6977
2014-11-20,buenos-aires,vespertina,4,4950
2014-11-20,buenos-aires,vespertina,5,8632
2014-11-20,buenos-aires,vespertina,6,3380
2014-11-20,buenos-aires,vespertina,7,6657
2014-11-20,buenos-aires,vespertina,8,1097
2014-11-20,buenos-aires,vespertina,9,9705
2014-11-20,buenos-aires,vespertina,10,2626
2014-11-20,buenos-aires,vespertina,11,2892
2014-11-20,buenos-aires,vespertina,12,0190
2014-11-20,buenos-aires,vespertina,13,9452
2014-11-20,buenos-aires,vespertina,14,8158
2014-11-20,buenos-aires,vespertina,15,4160
2014-11-20,buenos-aires,vespertina,16,3025
2014-11-20,buenos-aires,vespertina,17,6095
2014-11-20,buenos-aires,vespertina,18,6901
2014-11-20,buenos-aires,vespertina,19,5161
2014-11-20,buenos-aires,vespertina,20,1025
2014-11-20,buenos-aires,vespertina,Letras,- - - 
2014-11-21,buenos-aires,vespertina, 1,5188
2014-11-21,buenos-aires,vespertina,2,6038
2014-11-21,buenos-aires,vespertina,3,7732
2014-11-21,buenos-aires,vespertina,4,6334
2014-11-21,buenos-aires,vespertina,5,6312
2014-11-21,buenos-aires,vespertina,6,9832
